run_directory,csv_row_index,event_type,derived_training_step,mapping_status,evidence,checkpoint_match
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4928,training,4929,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4929,training,4930,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4930,training,4931,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4931,training,4932,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4932,training,4933,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4933,training,4934,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4934,training,4935,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4935,training,4936,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4936,training,4937,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4937,training,4938,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4938,training,4939,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4939,training,4940,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4940,training,4941,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4941,training,4942,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4942,training,4943,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4943,training,4944,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4944,training,4945,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4945,training,4946,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4946,training,4947,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4947,training,4948,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4948,training,4949,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4949,training,4950,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4950,training,4951,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4951,training,4952,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4952,training,4953,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4953,training,4954,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4954,training,4955,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4955,training,4956,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4956,training,4957,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4957,training,4958,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4958,training,4959,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4959,training,4960,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4960,training,4961,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4961,training,4962,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4962,training,4963,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4963,training,4964,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4964,training,4965,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4965,training,4966,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4966,training,4967,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4967,training,4968,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4968,training,4969,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4969,training,4970,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4970,training,4971,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4971,training,4972,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4972,training,4973,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4973,training,4974,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4974,training,4975,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4975,training,4976,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4976,training,4977,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4977,training,4978,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4978,training,4979,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4979,training,4980,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4980,training,4981,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4981,training,4982,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4982,training,4983,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4983,training,4984,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4984,training,4985,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4985,training,4986,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4986,training,4987,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4987,training,4988,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4988,training,4989,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4989,training,4990,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4990,training,4991,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4991,training,4992,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4992,training,4993,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4993,training,4994,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4994,training,4995,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4995,training,4996,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4996,training,4997,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4997,training,4998,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4998,training,4999,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,4999,training+validation+accuracy,5000,derived,"row_index+1; 20000 rows == train_batches 20000; validation row at step 5000, consistent with val_interval 1000",
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5000,training,5001,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5001,training,5002,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5002,training,5003,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5003,training,5004,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5004,training,5005,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5005,training,5006,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5006,training,5007,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5007,training,5008,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5008,training,5009,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5009,training,5010,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5010,training,5011,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5011,training,5012,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5012,training,5013,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5013,training,5014,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5014,training,5015,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5015,training,5016,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5016,training,5017,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5017,training,5018,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5018,training,5019,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5019,training,5020,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5020,training,5021,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5021,training,5022,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5022,training,5023,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5023,training,5024,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5024,training,5025,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5025,training,5026,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5026,training,5027,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5027,training,5028,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5028,training,5029,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5029,training,5030,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5030,training,5031,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5031,training,5032,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5032,training,5033,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5033,training,5034,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5034,training,5035,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5035,training,5036,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5036,training,5037,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5037,training,5038,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5038,training,5039,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5039,training,5040,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5040,training,5041,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5041,training,5042,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5042,training,5043,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5043,training,5044,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5044,training,5045,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5045,training,5046,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5046,training,5047,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5047,training,5048,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5048,training,5049,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5049,training,5050,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5050,training,5051,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5051,training,5052,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5052,training,5053,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5053,training,5054,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5054,training,5055,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5055,training,5056,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5056,training,5057,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5057,training,5058,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5058,training,5059,derived,row_index+1; 20000 rows == train_batches 20000,
NextLat-proj_factor0.5_lambda_kl1.0_mtp_horizon8_lambda_mse1.0_seed1236,5059,training,5060,derived,row_index+1; 20000 rows == train_batches 20000,
